user_id,message_length,word_count,response_time,sentiment_score,bert_sentiment_num,lda_score,lda_topic,w2v_cluster,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,gender
user_00463,228.86507936507937,43.58730158730159,56634.71428571428,0.6224103174603174,0.753968253968254,0.546671521984127,0,1,-0.2982048023015873,0.6814799604761904,-0.4313071500793651,0.3699902647619048,-1.2142091246031743,0.4819542192063492,-0.3816700834126983,0.3735829615079364,-0.1263402891507936,0.1506706051587301,-0.817759600079365,-0.4544824646031746,-0.2464480314285714,0.7200816623015873,-0.7064162931746032,-0.1349950765396825,-0.1309830206396825,0.517947839126984,-0.7317583471428571,-0.2754837920634921,-0.5927236044444444,-0.3884159061111111,0.6879571117460317,1.0991604912698414,0.1679553416031746,-0.4284154453968254,0.3261266887984127,-1.3609451182539682,0.9477743965873016,0.4883224219841269,0.0065792637830158,0.0346537045591961,0.3171240935714285,-0.4702072414285714,0.111724376631746,-0.7326822951587302,-0.5000829465079365,0.8720280746031746,-0.2809010067611111,-1.1363144166666663,-0.4153226532539683,0.2436971665079365,0.1964183698412698,-0.1900594738095238,0.2951633254761904,0.0838028142928571,-0.2559653529365079,-0.6827288075396826,0.311316993015873,-0.6481287004761905,M
user_00464,15.782805429864254,3.56043956043956,420685.1266968326,0.0477866192630898,0.687136393018746,0.5823674565287653,2,1,-0.4608591620012928,0.9182437034970912,-0.5390126944925663,0.2899960947437621,-1.089159693684551,0.4094615270510666,-0.3005358872624434,0.5366202557530705,-0.2487078639552876,0.1660228658531738,-0.7877681562533936,-0.3169694384906916,-0.3210620223348416,0.7419881127721396,-0.7806967942275371,-0.1418329579238526,0.029150476813859,0.650611536354234,-0.5862403956405947,-0.2012091148351001,-0.6156016470756303,-0.426351481228956,0.9329618277375564,1.2779293546218489,0.0216311046606173,-0.4956576570051713,0.3764375303031674,-1.2730292916871364,0.9421512217647058,0.7048714612036199,-0.0015988409346283,-0.0815166575319392,0.3726398654475112,-0.4505228105281189,0.0267046151646606,-0.8111550930510665,-0.6312156922934713,0.7880288160692954,-0.3759624603309631,-1.2246959286554622,-0.4421212476541694,0.3000402876599871,0.154118942252967,-0.2031712225288946,0.2699290180911441,0.3477504992580478,-0.3705530508345184,-0.6844244003361345,0.424017641700711,-0.6866740745009696,M
user_00465,33.491603053435114,6.859541984732824,165440.1679389313,0.1161514503816793,0.6229007633587786,0.539050730610687,0,1,-0.3942559372671755,0.8135538575725192,-0.5042775685694657,0.3080758066167939,-1.141192308503817,0.4458900324198473,-0.3385396807561832,0.4498118506412213,-0.1796873898421374,0.1576728220120656,-0.7976000002290077,-0.3488649500949618,-0.2992848797099237,0.7528198535267175,-0.75249558870229,-0.1442735250632885,-0.0210388835309312,0.5752084235267175,-0.6581836646412214,-0.2360152400381679,-0.5946268881679388,-0.3860066813984733,0.8225566597709925,1.1913754527328244,0.0749347758138015,-0.4478525276183205,0.3857220572024427,-1.3247714630534353,0.9510393620610688,0.6025783143664122,-0.0107601244833053,-0.0240565131268396,0.3311364613735878,-0.4576235864412213,0.0970921839583206,-0.7552488939694657,-0.5397285778167938,0.7877100090687023,-0.3547141161954198,-1.1847919228091603,-0.3940378695480916,0.2632729749129771,0.1647163704312977,-0.2036193171654962,0.2993504564851909,0.234288902272519,-0.3227003733832061,-0.6596825112061069,0.3552641115374045,-0.6695976102045801,M
user_00466,24.05990783410138,4.893241167434716,203400.4592933948,0.1352152841781874,0.6751152073732719,0.5735311665514593,0,1,-0.4087953701459293,0.8421038446006145,-0.4811809760222734,0.2825493910137481,-1.0930860064669738,0.4161917873167434,-0.3154746066119815,0.4567896274316436,-0.1416023070865591,0.1686147869807987,-0.7765146278924732,-0.3361889835115207,-0.316657283344854,0.7479195559416283,-0.7483334581797235,-0.1752818845900153,-0.0086020128215821,0.6122446412211981,-0.6260519913533026,-0.2352051249426574,-0.6038004520860215,-0.400626787437788,0.8359182913003073,1.196057560092166,0.0684942426765361,-0.4679365048834869,0.3781222442099078,-1.320085225591398,0.9074774664592934,0.6224159398172043,-0.009886559296493,-0.0568954154396006,0.328330582990937,-0.4297906439608295,0.0605924189589708,-0.7864865578970814,-0.5536399362803379,0.7974163434768049,-0.3326262813928571,-1.165625243840246,-0.3951810522695853,0.3095062198652074,0.1843524587359447,-0.2379283724210445,0.3197740407895545,0.2259980005060215,-0.3728449233256528,-0.6501172249134409,0.3556481922173579,-0.6632468063824885,M
user_00467,86.02875399361022,16.68370607028754,113659.92012779551,0.2773460063897763,0.5207667731629393,0.5416054392332268,0,1,-0.3272786187220447,0.7200422533226837,-0.4555451738146965,0.3388092865303514,-1.201167423003195,0.4661642780191693,-0.3687112713035144,0.4048541285623003,-0.1232785275223642,0.1539515563221725,-0.7950110877955272,-0.4135315535527156,-0.270074594456869,0.7102071038338659,-0.7297523709265176,-0.1295218709096485,-0.07071824269,0.5453521506581469,-0.7118416367731629,-0.2632807490623003,-0.577352100255591,-0.3731744654952076,0.7094208482747604,1.102775334600639,0.1458837747306709,-0.4441077116613419,0.3414906360031949,-1.3461615534504794,0.9421160266645366,0.5285959012460064,-0.0060219216364217,0.0281846391345472,0.3219200464025559,-0.4727633684664536,0.1151061946568051,-0.7330862925239617,-0.4873285122364217,0.8429185448881789,-0.2936336681661342,-1.126396263514377,-0.3947286885303514,0.2411720055015974,0.1895128298115016,-0.1912524731322683,0.2903453906389776,0.1350949482086262,-0.2902425256230032,-0.6651891957188498,0.3025187108626198,-0.6396226817252396,M
user_00468,40.22081128747796,8.12663139329806,74442.78447971781,0.1457551322751323,0.5527336860670194,0.5501719031040564,0,1,-0.3657770079746031,0.7731000194617283,-0.4805624989653086,0.3288512447362257,-1.1662140140881834,0.45432183690582,-0.3521694381300176,0.4322798007407407,-0.1444914553788007,0.1554658881413813,-0.7939610662186949,-0.3764386008995767,-0.2904571361602822,0.7357953754680776,-0.7471424296895943,-0.1459891113330264,-0.0354021895157756,0.5778392618941799,-0.6957780286585538,-0.2587715745214462,-0.5885238943301587,-0.3826959443156966,0.7570838764892417,1.1462423356684304,0.1094510606689312,-0.4538615558962963,0.3709731737910053,-1.3359027175590827,0.935491858899471,0.5747838525573192,0.000380890756245,-0.0083548564384126,0.3252690941795415,-0.4591593774058554,0.1094806021218871,-0.7534874893791887,-0.504725343771993,0.8319425466981305,-0.3295707759110758,-1.1489050080599648,-0.4020778008671605,0.2633171390767901,0.1967441959342363,-0.2037669753716402,0.3139672458176014,0.1894049565097354,-0.3236580562661023,-0.6693992454567902,0.3137773675053263,-0.6433099907280423,M
user_00469,37.634408602150536,7.838709677419355,64843.9623655914,0.1055645161290322,0.553763440860215,0.557878394892473,0,1,-0.3537921094086022,0.7906627744086022,-0.4948777281182795,0.319096137333172,-1.168181947795699,0.4476038016129032,-0.3548362313870967,0.4486266110215053,-0.1647432837016129,0.1542188348325806,-0.8110379445698924,-0.3860664818494624,-0.2850897862258065,0.7304651563440859,-0.7593180616666667,-0.1340068811209677,-0.0378948202639784,0.5832629529032258,-0.7102265881720431,-0.2581276855053763,-0.5895872161290323,-0.3849792238629033,0.7872684712381721,1.163843336075269,0.0998448990274193,-0.4405919504301075,0.3725240272634408,-1.3443679037634408,0.9566454291397848,0.5679293662365591,-0.0028035147862903,0.0058555903566129,0.3300808924408602,-0.463380635016129,0.1092249379725806,-0.763504300860215,-0.5182720071129032,0.8423873468817205,-0.3380389009032258,-1.165338734623656,-0.408993564032258,0.2572928887419355,0.2003169667580645,-0.2009101392419354,0.3117802419516129,0.2087057272903226,-0.3114294683333333,-0.6677218988709678,0.3181924403655914,-0.6659616138709678,M
user_00470,67.91113434396236,13.134866701515945,49204.95661265029,0.1898570831155253,0.5755358076319916,0.5294995072974386,0,1,-0.3166177444380554,0.7102133880658651,-0.4556798865378986,0.3461968419349189,-1.2129538600914795,0.4782076202731835,-0.3700452431599582,0.3989644056534239,-0.1336554636527914,0.1584255325305802,-0.8072502795661265,-0.4245466086617878,-0.2645045897443805,0.7248495862990069,-0.7345413864453737,-0.1363845185245426,-0.0794747177528196,0.5397868175117616,-0.7106010024673287,-0.2592665184521693,-0.5881352794762155,-0.3793077601411395,0.7203899726659697,1.1113548873288028,0.1401293348044014,-0.4304570456717198,0.3404771783795609,-1.351444455514898,0.9409202158233142,0.5230169840198641,-0.0065542626576764,0.0224782632843648,0.3112778548457919,-0.469537254978045,0.1216352432243795,-0.7346369295211709,-0.5001841496116048,0.8428411045896498,-0.2974480083648562,-1.1429301432430736,-0.4003951278086774,0.2430985832190277,0.1941736915478306,-0.193438380778829,0.3027977007997909,0.1293708484846137,-0.2827826593690538,-0.6650393479686357,0.3191853716915839,-0.6492401646680606,M
user_00471,93.93957703927492,17.36858006042296,99794.25,0.2297677492447129,0.5641993957703928,0.5348883446903323,0,1,-0.311946663858006,0.7044199889652568,-0.4294258420689199,0.3483581959599698,-1.1856401600302116,0.4711995987311178,-0.3671850260332326,0.389337076407855,-0.1115921487327794,0.1546592513794562,-0.7904821120543806,-0.4280867260521148,-0.2616352074463746,0.7127009235309668,-0.7152159150377643,-0.1416701214133383,-0.0986636169995166,0.5361262537326283,-0.7011847579327795,-0.2599449159629909,-0.5825770400113294,-0.3878991407930514,0.6907639470845922,1.09677194239426,0.1560357692026435,-0.4467123447356495,0.3261628952527191,-1.3489956439652568,0.9356368272129908,0.5224876996299094,0.003032486009904,0.0206981738012024,0.3063198519123867,-0.4543435597953172,0.1064390502151812,-0.7352668533308158,-0.4944278807951964,0.8549184292913897,-0.2739557981808459,-1.132280628455438,-0.4160454405151058,0.2594977482938067,0.1957110000240936,-0.1929548207530211,0.2993954270173716,0.1100853067641918,-0.2743851033595166,-0.6720071744380665,0.3150301386820242,-0.6372406925944109,M
user_00472,42.83582089552239,8.5955223880597,250153.34029850745,0.1594488059701492,0.5,0.5276795351791045,0,1,-0.3507527769850746,0.759028372761194,-0.4677731825656716,0.3429827531746269,-1.1803927051343284,0.4566637541034328,-0.3491168410328358,0.4273185952835821,-0.1359169322441194,0.165793749947697,-0.7848960712089552,-0.4104697655880596,-0.2813783929753731,0.7424019144925373,-0.7299134931641791,-0.1331289834517015,-0.0405422095751641,0.5808879738358209,-0.7186599761791045,-0.2541900767268656,-0.5932136548089552,-0.4000864227373134,0.7543210877164179,1.129986941686567,0.1246364878738955,-0.4631718016119403,0.3594043443168657,-1.3391369263432835,0.9588117693582088,0.5440787922358209,0.0113671811744029,4.313931925373137e-05,0.3238218652746268,-0.4675632284791045,0.1032378641060149,-0.763773009,-0.506597995761194,0.8470773952686568,-0.3119899908843284,-1.156362321,-0.4153938039462687,0.2577423105246268,0.1883548215626865,-0.1977841127143283,0.3047180417283582,0.1735343037592537,-0.3131981326567164,-0.6839868598955224,0.320760150261194,-0.640077585238806,M
user_00473,51.37261146496815,9.828025477707008,29580.729299363054,0.1375738853503184,0.4713375796178344,0.5483474178343949,0,1,-0.3234313575095541,0.7204633475477706,-0.4500411043152866,0.345160756910828,-1.1792003767834396,0.4502932724617834,-0.3535497432375796,0.397486892866242,-0.1219130998903184,0.166712097825191,-0.7911612956050955,-0.4198949788980892,-0.2779588622006369,0.7157252436369427,-0.7286892878343949,-0.1455884863184713,-0.0852905533946337,0.5607544165923567,-0.6974019471974523,-0.2586404518917197,-0.5939365909458599,-0.3928925478343948,0.7239794160191083,1.1179897740254776,0.1364466650965923,-0.4512836405095541,0.3266165782535032,-1.339226905414013,0.9379052877388536,0.5413008650636943,0.0075968436498089,0.0092597995605095,0.3130073837229299,-0.4598819579426751,0.0978883823356688,-0.7480580253503185,-0.515485025111465,0.8469221329299362,-0.2905552152203822,-1.1315592535987262,-0.4177497355254777,0.2536676363566879,0.1942044496219745,-0.1842437903640127,0.2953962841942675,0.1313086284261146,-0.2964389670063694,-0.6774499294585987,0.3210084828980891,-0.6459755068471338,M
user_00474,50.13475177304964,10.872340425531917,132210.8510638298,0.183041134751773,0.6524822695035462,0.50398237035461,0,1,-0.3178287120567376,0.7619892796453901,-0.4984000281560283,0.3268072770921986,-1.2061646221985816,0.4699918187588652,-0.4018905373049645,0.4244847603546099,-0.1818043646524822,0.1386003568721276,-0.8543605526241135,-0.3822320875177304,-0.2647613465957447,0.7354565113475178,-0.7660145702836879,-0.1072461482088652,-0.0569849548302127,0.5555632126950355,-0.7288698624822695,-0.2789820633617021,-0.5760812679432624,-0.3493501021276595,0.7591112369503545,1.1460572319148936,0.0945128143617021,-0.4228889967375887,0.373101210212766,-1.366290169503546,0.9649633053191488,0.5596795431205673,-0.0076881286655319,0.0307475906709219,0.3392777802836879,-0.4785020432624113,0.1557703428297872,-0.7351774917730497,-0.4930588314184397,0.8173523093617021,-0.3507843571631205,-1.177777624822695,-0.3808456205673759,0.2323974184042553,0.1922386117730496,-0.2054827499361702,0.2863971380851063,0.201931697716312,-0.2692959805673759,-0.6513404133333334,0.3125550681560284,-0.6749790864539007,M
user_00475,43.5925925925926,8.481481481481481,306786.48148148146,0.160237037037037,0.4074074074074074,0.5716869159259259,0,1,-0.3623137177777777,0.7382664092592592,-0.445864617037037,0.3416242696296296,-1.1058968037037038,0.4423268214814815,-0.3366038737037037,0.3943808666666666,-0.1296628949703703,0.0949276840074074,-0.762383637037037,-0.4104096585185185,-0.3083899077777778,0.7549386162962962,-0.7111068759259259,-0.1587095164814814,-0.0879862720222222,0.5509031862962963,-0.6806845937037037,-0.2503304482962963,-0.5825350496296297,-0.3835918103703704,0.7001114348148149,1.1419081185185185,0.1260554651851851,-0.4697201492592592,0.3345204803703704,-1.3531690407407408,0.9572964033333332,0.5452676092592592,-0.0030342186333333,-0.0078724554851851,0.3172443409629629,-0.4062823092592592,0.0965593749259259,-0.7642766814814814,-0.521433867037037,0.8369037896296296,-0.3232924803703703,-1.1203731148148148,-0.4157788214814815,0.29405654,0.1869592337037037,-0.2202548722222222,0.3293137062962963,0.1365102209888889,-0.2980253262962962,-0.7058208792592593,0.3230399781481481,-0.6071425033333333,M
user_00476,59.24128827877508,11.84794086589229,83635.1626187962,0.1931460929250263,0.5269271383315733,0.5487962996198522,0,1,-0.3620688810612461,0.7825946815945091,-0.490606939249736,0.3167899260530095,-1.1721525308870118,0.4572933966335797,-0.3568438235348469,0.4328715869165787,-0.1524349037293558,0.1501483350369588,-0.8006606856335797,-0.3777289050610877,-0.2877168933035902,0.7389842391710666,-0.7349404443189017,-0.1358766769874413,-0.0402779579306626,0.5622293313410771,-0.6965354183664203,-0.2519678789725977,-0.5931426689176346,-0.3814040232954593,0.7816457880992609,1.1610137591763463,0.1026966911697782,-0.4429729531678986,0.3837086935454065,-1.3415145382154172,0.957099583812038,0.5449603037117212,-0.017046162523482,0.0083330395364361,0.3298776110110876,-0.4601536497090813,0.1069134927487961,-0.7532575113674762,-0.5093858443083421,0.8132152786166843,-0.3453677827833685,-1.1715514364519537,-0.3824395779577613,0.2613028882107708,0.1807471847616156,-0.2136922506062301,0.3095425502428722,0.1932849816441182,-0.3106094859134107,-0.6603041995036959,0.3272401476330517,-0.6585874476399155,M
user_00477,55.48333333333333,10.266666666666667,48397.36666666667,0.1426716666666666,0.65,0.5232045663333333,1,1,-0.3484495641666666,0.732660648,-0.41971742595,0.3933893463333333,-1.1977104283333333,0.471661539,-0.3508539544833333,0.4180259603333333,-0.1005109896666666,0.1644711445833333,-0.7658948556666666,-0.4340075355,-0.2328259826666666,0.7553748603333333,-0.717938391,-0.2067847183666666,-0.0745135418288333,0.5186921568333334,-0.6912610243333333,-0.2698805445,-0.6074736101666667,-0.3937001485,0.7158320435000001,1.1248961828333333,0.1636502370666666,-0.4274413959166666,0.3113503543833333,-1.3482653116666663,0.8925031198333334,0.5414795370000001,-0.0005062773349999,-0.0053076518533333,0.2742487599716667,-0.4654694316666666,0.0903684870499999,-0.7571134598333333,-0.4851166071666666,0.8462749291666667,-0.2390751945833333,-1.151230635,-0.4071847419166666,0.26793451375,0.189002607,-0.1969463999833333,0.3353351401666666,0.0965796150666666,-0.3407953773333333,-0.7009999466666667,0.3175327544166667,-0.6376760376666667,M
user_00478,53.63953488372093,10.581395348837209,82000.1046511628,0.2008593023255814,0.4941860465116279,0.5288828131976744,0,1,-0.3488379841279069,0.752682673372093,-0.4673411946511628,0.3526192172848837,-1.1833736390116278,0.4766716022093024,-0.3516686476162791,0.4142174051162791,-0.1381371176924418,0.1618364160668604,-0.7938700693604651,-0.4207742273837209,-0.2712038165697674,0.7375935005813954,-0.7265538144767443,-0.1551677736813953,-0.0661446055822383,0.564704494883721,-0.6981012840697675,-0.2573816037965116,-0.6029353115697674,-0.3983280003488372,0.7538762390697674,1.1429690534302326,0.1361800995348837,-0.4490827284883721,0.3511574953674418,-1.3577226116279069,0.9448586751162792,0.5437625658139535,0.0022396184888604,0.0120760455474418,0.3218591082209302,-0.4650192094186047,0.1032571731656976,-0.7563127024999999,-0.5206138010465117,0.8471510164534883,-0.302519202372093,-1.1602545331395349,-0.4066412668604651,0.2620710836686046,0.1910651599418605,-0.2105872316802325,0.2977490597383721,0.1421910936139535,-0.3121817087209302,-0.6828243596511628,0.3245523976162791,-0.6577168300581395,M
user_00479,26.139134966128196,5.5608824040298765,121337.38249088069,0.1879254125412541,0.5756470383880493,0.551245210759076,0,1,-0.3756133580748653,0.8171668335052978,-0.5297613907604656,0.3022656823745353,-1.1387438659914886,0.4612644304280007,-0.3320369497033177,0.4675832874639569,-0.1816981615294493,0.164333765047812,-0.795980731747438,-0.3561511124232239,-0.3211127038688552,0.7457301569312141,-0.7635640001563314,-0.1313647028240212,-0.0063347396622454,0.6075634666805627,-0.681840636360118,-0.2335084501456314,-0.5904805049204447,-0.3679085970107694,0.8170648519645648,1.194321677969081,0.0734946542380621,-0.4612710173336807,0.3810180981372242,-1.343416230220601,0.9777459889682126,0.6051240297411846,-0.0205883915668009,-0.0114708865891274,0.3494087870605002,-0.4623241620085113,0.0974121614305374,-0.7770139338214348,-0.5243023278599965,0.7870004457651902,-0.3675017753578252,-1.1973362893138788,-0.4039190364059406,0.2604397489380302,0.1663571864974188,-0.2114244269581379,0.3015808455098141,0.2540861254961746,-0.3387573274406809,-0.668702541737537,0.3536062467175438,-0.6489596373437554,M
user_00480,322.0869565217391,61.43478260869565,186772.78260869565,0.5672521739130435,0.391304347826087,0.5886328765217391,0,1,-0.3179259013043478,0.7282769634782609,-0.4428806634782608,0.3528019882608695,-1.2154686217391304,0.4747828691304347,-0.4055637313043478,0.3757128217391304,-0.141499018173913,0.1284129196086956,-0.8294772565217391,-0.4167880947826087,-0.2491721869565217,0.7384456360869566,-0.7215737391304348,-0.0962222323043478,-0.089563873347826,0.5186777582608696,-0.74041468,-0.2721648352173912,-0.5691981613043479,-0.3768165765217391,0.7213589113043478,1.1021108260869563,0.1343353075652174,-0.4302386991304348,0.385737972173913,-1.3695050739130434,0.968993801304348,0.4877589073913043,0.0053025962652173,0.0553145234826087,0.3319430865217391,-0.4624722952173913,0.1465670950434782,-0.71529186,-0.4840453534782608,0.8449714013043478,-0.3255368830434783,-1.1434727652173913,-0.3959932930434782,0.2455652934782608,0.1937941604347826,-0.2023523765217391,0.300579572173913,0.1413400773913043,-0.2318766952173913,-0.6583292660869565,0.2967796604347826,-0.6804946369565217,M
user_00481,39.86637298091043,7.758590308370044,180924.1013215859,0.1413151835535976,0.5859030837004405,0.5575351882085169,0,1,-0.3591732255230543,0.7642066829632892,-0.45896333997674,0.3442415629276945,-1.161888042453157,0.4660422207965639,-0.3390503629900575,0.4339784670785609,-0.137002007882834,0.1591288875957856,-0.7868910788575624,-0.4066778485256681,-0.2842585444986784,0.7362678449632892,-0.7402479089397944,-0.16395798292921,-0.0680846108345932,0.5708513914977974,-0.6811945353345081,-0.2470544706690455,-0.5981597871703377,-0.393940197676652,0.7638107386519825,1.1621920364845817,0.1217496895871747,-0.4533395894302496,0.3427791161732159,-1.3509581503524228,0.944495241444934,0.5728642646284875,-0.0006519078988149,-0.0047816116022892,0.318451939419765,-0.456503584495301,0.0894573743023994,-0.7665714370190896,-0.5211056667518356,0.8340064885483701,-0.30590960270958,-1.1733215942779736,-0.4209456148654919,0.2795228617806167,0.1902484516508487,-0.205624238232834,0.3096987154117474,0.1695358531789133,-0.3212247022099853,-0.6857821631521293,0.3372392435671071,-0.6456917862437592,M
user_00482,70.93055555555556,13.12326388888889,449365.1597222223,0.1474034722222222,0.7013888888888888,0.4979287706249999,0,1,-0.2975118142621528,0.6923740397656251,-0.4356382578732639,0.3852849804644097,-1.1844070443576389,0.4879879879123263,-0.3403318638105903,0.3987135737586805,-0.1071534559996137,0.1826965959221354,-0.7671705836076389,-0.4594721881590278,-0.2358416171822916,0.7050805980208333,-0.7155642706857639,-0.1737546730263021,-0.110337845175434,0.52961746125,-0.6822598865505208,-0.255469663020486,-0.5946889773567708,-0.3748386418315972,0.6704530086371528,1.093375621840278,0.1836204916006944,-0.4318040545052083,0.2627491394355035,-1.3505505995486111,0.9120307603038194,0.5404610170746528,-0.0194251655831707,0.0176542173612864,0.2742879069606771,-0.4542333220815971,0.0846709403808854,-0.7506837512152778,-0.4968587489496527,0.8489580917013888,-0.2118116780767621,-1.1313281412760416,-0.4313383039201389,0.2506501327109375,0.1853886259923437,-0.1776860867895833,0.2964075600694444,0.0673734796524305,-0.2971023833020833,-0.6958493285069445,0.3211337676400173,-0.625501403029514,M
user_00483,57.65918895599655,10.142364106988785,425623.1837791199,0.2185186367558239,0.3416738567730802,0.5406012377825712,0,0,-0.3315898973097498,0.7219349701121657,-0.4515470161997411,0.3591096669594478,-1.1679539963330456,0.4727872688136324,-0.3030954760766178,0.4022467484377049,-0.1148310553680992,0.2171227875805004,-0.753282234452114,-0.4467234025616911,-0.2896602747204486,0.7314400927610009,-0.729871806281277,-0.1764535458403882,-0.0650745889601639,0.5855858138912856,-0.6772761503549611,-0.2418871285137532,-0.6011684844521139,-0.4095735648541846,0.7146506368472821,1.1158433830025885,0.1737334084383606,-0.471229238446937,0.3067500779573425,-1.3390631221138911,0.923550781742882,0.5466162220362382,0.0008555230782847,-0.0347651474178429,0.3158977020811044,-0.4588524318429681,0.0522825073833951,-0.7830553187057808,-0.5361101902088007,0.8674086843943054,-0.2588733063585591,-1.1325098257592752,-0.4576988280716134,0.2628665692252804,0.1829782149312338,-0.1938504717355479,0.3165498250319241,0.0903284586091976,-0.3608284288332182,-0.7019234057330457,0.3286171702502157,-0.6220427803882658,M
user_00484,44.00168918918919,8.570945945945946,19488.359797297297,0.1672521959459459,0.5320945945945946,0.5641718735979729,0,1,-0.3551594505405405,0.771897020152027,-0.4627164821199324,0.3318137233489865,-1.157902293902027,0.4496893834091215,-0.3465878586283784,0.4195240003817567,-0.132555232787331,0.1565136284601351,-0.7895528627533783,-0.3933755176537162,-0.2844472488344595,0.7419168432432433,-0.7339856286993243,-0.1497178279569256,-0.051698938885304,0.5695480895101351,-0.6897029312702703,-0.2552335102635135,-0.5888214791047297,-0.3895356150168919,0.7680770137668919,1.148228923766892,0.112381675883277,-0.4498363726182433,0.3590153440574324,-1.352075615929054,0.9432749294932432,0.5504499199662162,-0.0006836625193918,0.0076919801933591,0.3214783986824324,-0.4508950257550675,0.0996517671887162,-0.7683650886993243,-0.5160445164594595,0.8235398543398649,-0.3140303508314189,-1.1579585558783785,-0.4010499912263514,0.2719287299949324,0.1916897555934121,-0.2091752671190878,0.3151894599780405,0.1703959738943074,-0.315334132643581,-0.6734677320608108,0.3241430198918918,-0.6545397271283784,M
user_00485,40.87939698492463,7.796482412060302,57298.88777219431,0.1940397822445561,0.6214405360134003,0.5671364186683417,0,1,-0.3489846657847571,0.7731300088944724,-0.4601970829974874,0.3428461151520938,-1.137614392120603,0.462233034882747,-0.3313893205097152,0.436055927802345,-0.1269974271774288,0.1693474236229229,-0.7777224607453936,-0.4117732813073702,-0.2872664508283082,0.72770364040201,-0.7389237038609715,-0.1839070817512562,-0.0747866470811641,0.5741483179061977,-0.6605836720644892,-0.2349460149515912,-0.6127726648241206,-0.3948762383467337,0.7701540126381909,1.1730176043383584,0.1140374088678559,-0.4471567653517587,0.3236086764877219,-1.3451280951423783,0.9350965223869347,0.6012226231909548,-0.0074598241906092,-0.0112779731166834,0.2979338219992462,-0.4471211690217755,0.0786585788652512,-0.7721719199497488,-0.5301861221189279,0.8205220628217755,-0.2798900256308878,-1.1830609547403683,-0.4324061547906198,0.2851489504430485,0.178685436268175,-0.1989212758622278,0.3068282532582914,0.1677823268140033,-0.3170705943475712,-0.6824491724874372,0.3557735199296482,-0.6496963776549414,F
user_00486,46.6095461658842,7.961658841940532,186121.4647887324,0.268572848200313,0.7535211267605634,0.5177608277543037,1,1,-0.3230736217456963,0.7247476263067293,-0.4239837307516667,0.402912453828169,-1.1626231380359937,0.4767292167605634,-0.299392135136054,0.4145844318622848,-0.0969040438558685,0.212053796517097,-0.7513558695852895,-0.4854628638779343,-0.2518291344264476,0.7298934474491392,-0.7142209055242567,-0.2292359518125994,-0.1161089349393474,0.559935940743349,-0.6466419291549296,-0.2370191856267605,-0.6312860237793427,-0.4155293883959311,0.7317012068701095,1.145360073028169,0.177546609831482,-0.4284873704538341,0.2466119968447574,-1.338962403599374,0.8762192989358373,0.5735016249765258,-0.0190467910170242,-0.0315277769541565,0.273307015935892,-0.4484185474522691,0.0277850283307785,-0.7971199926604069,-0.5675153913849765,0.8473132541079813,-0.1908887543631298,-1.1711265535837243,-0.4602790868270736,0.2915413941893583,0.1871462749798278,-0.1870847948286385,0.3175788576447574,0.0518620146786385,-0.3449359217073552,-0.7243850413928012,0.3541411264929577,-0.6322011630320814,M
user_00487,51.132,9.828,137492.064,0.1863988,0.572,0.52044088288,0,1,-0.333000098544,0.73768332264,-0.454921605128,0.3431545196052,-1.19053987732,0.4589180488079999,-0.3549016407808,0.41737764292,-0.1285099762479999,0.1594106391027999,-0.7859620758,-0.4176840948479999,-0.27389806448,0.72429477104,-0.7262583018000001,-0.1438396524104,-0.0601805037457199,0.56061185284,-0.70484027312,-0.25243324046,-0.59784890792,-0.3943697728679999,0.7453710756799999,1.13152810856,0.1345473546256,-0.46148325856,0.350593655516,-1.3382647706,0.95244417276,0.5342205380399999,0.009490227060296,0.0068666460504,0.318612956816,-0.4624357968799999,0.095225378616,-0.75107456976,-0.50643951516,0.8469320049783999,-0.3142068818432,-1.15122244412,-0.41425414372,0.25695422208,0.1866839919472,-0.197203528104,0.308377187228,0.14922566483988,-0.30873744432,-0.67392988524,0.330472166696,-0.64758931836,F
